mask     ok?       cycles      CM/MHz  passes
0x512    pass      728691    1.459698  [dead_blocks,redundant_bool,unroll,leg_f]
0x513    pass      728691    1.459698  [fold_br,dead_blocks,redundant_bool,unroll,leg_f]
0x5a0    pass      728195    1.459915  [narrow_loads,jump_thread,unroll,leg_f]
0x5a1    pass      728195    1.459915  [fold_br,narrow_loads,jump_thread,unroll,leg_f]
0x5a2    pass      728195    1.459915  [dead_blocks,narrow_loads,jump_thread,unroll,leg_f]
0x5a3    pass      728195    1.459915  [fold_br,dead_blocks,narrow_loads,jump_thread,unroll,leg_f]
0x0a8    pass      730729    1.460022  [cse,narrow_loads,jump_thread]
0x0a9    pass      730729    1.460022  [fold_br,cse,narrow_loads,jump_thread]
0x0aa    pass      730729    1.460022  [dead_blocks,cse,narrow_loads,jump_thread]
0x0ab    pass      730729    1.460022  [fold_br,dead_blocks,cse,narrow_loads,jump_thread]
0x414    pass      728451    1.460082  [copy_prop,redundant_bool,leg_f]
0x415    pass      728451    1.460082  [fold_br,copy_prop,redundant_bool,leg_f]
0x514    pass      728451    1.460082  [copy_prop,redundant_bool,unroll,leg_f]
0x515    pass      728451    1.460082  [fold_br,copy_prop,redundant_bool,unroll,leg_f]
0x416    pass      728441    1.460103  [dead_blocks,copy_prop,redundant_bool,leg_f]
0x417    pass      728441    1.460103  [fold_br,dead_blocks,copy_prop,redundant_bool,leg_f]
0x516    pass      728441    1.460103  [dead_blocks,copy_prop,redundant_bool,unroll,leg_f]
0x517    pass      728441    1.460103  [fold_br,dead_blocks,copy_prop,redundant_bool,unroll,leg_f]
0x418    pass      727722    1.460239  [cse,redundant_bool,leg_f]
0x419    pass      727722    1.460239  [fold_br,cse,redundant_bool,leg_f]
0x41a    pass      727722    1.460239  [dead_blocks,cse,redundant_bool,leg_f]
0x41b    pass      727722    1.460239  [fold_br,dead_blocks,cse,redundant_bool,leg_f]
0x518    pass      727722    1.460239  [cse,redundant_bool,unroll,leg_f]
0x519    pass      727722    1.460239  [fold_br,cse,redundant_bool,unroll,leg_f]
0x51a    pass      727722    1.460239  [dead_blocks,cse,redundant_bool,unroll,leg_f]
0x51b    pass      727722    1.460239  [fold_br,dead_blocks,cse,redundant_bool,unroll,leg_f]
0x0ac    pass      730489    1.460406  [copy_prop,cse,narrow_loads,jump_thread]
0x0ad    pass      730489    1.460406  [fold_br,copy_prop,cse,narrow_loads,jump_thread]
0x0ae    pass      730343    1.460427  [dead_blocks,copy_prop,cse,narrow_loads,jump_thread]
0x0af    pass      730343    1.460427  [fold_br,dead_blocks,copy_prop,cse,narrow_loads,jump_thread]
0x5a8    pass      727226    1.460457  [cse,narrow_loads,jump_thread,unroll,leg_f]
0x5a9    pass      727226    1.460457  [fold_br,cse,narrow_loads,jump_thread,unroll,leg_f]
0x5aa    pass      727226    1.460457  [dead_blocks,cse,narrow_loads,jump_thread,unroll,leg_f]
0x5ab    pass      727226    1.460457  [fold_br,dead_blocks,cse,narrow_loads,jump_thread,unroll,leg_f]
0x41c    pass      727482    1.460623  [copy_prop,cse,redundant_bool,leg_f]
0x41d    pass      727482    1.460623  [fold_br,copy_prop,cse,redundant_bool,leg_f]
0x51c    pass      727482    1.460623  [copy_prop,cse,redundant_bool,unroll,leg_f]
0x51d    pass      727482    1.460623  [fold_br,copy_prop,cse,redundant_bool,unroll,leg_f]
0x5cc    pass      727034    1.460636  [copy_prop,cse,licm_const,jump_thread,unroll,leg_f]
0x5cd    pass      727034    1.460636  [fold_br,copy_prop,cse,licm_const,jump_thread,unroll,leg_f]
0x41e    pass      727472    1.460645  [dead_blocks,copy_prop,cse,redundant_bool,leg_f]
0x41f    pass      727472    1.460645  [fold_br,dead_blocks,copy_prop,cse,redundant_bool,leg_f]
0x51e    pass      727472    1.460645  [dead_blocks,copy_prop,cse,redundant_bool,unroll,leg_f]
0x51f    pass      727472    1.460645  [fold_br,dead_blocks,copy_prop,cse,redundant_bool,unroll,leg_f]
0x5ce    pass      727024    1.460657  [dead_blocks,copy_prop,cse,licm_const,jump_thread,unroll,leg_f]
0x5cf    pass      727024    1.460657  [fold_br,dead_blocks,copy_prop,cse,licm_const,jump_thread,unroll,leg_f]
0x780    pass      726731    1.461215  [jump_thread,unroll,leg_e,leg_f]
0x781    pass      726731    1.461215  [fold_br,jump_thread,unroll,leg_e,leg_f]
0x782    pass      726731    1.461215  [dead_blocks,jump_thread,unroll,leg_e,leg_f]
0x783    pass      726731    1.461215  [fold_br,dead_blocks,jump_thread,unroll,leg_e,leg_f]
0x230    pass      730546    1.461573  [redundant_bool,narrow_loads,leg_e]
0x231    pass      730546    1.461573  [fold_br,redundant_bool,narrow_loads,leg_e]
0x232    pass      730546    1.461573  [dead_blocks,redundant_bool,narrow_loads,leg_e]
0x233    pass      730546    1.461573  [fold_br,dead_blocks,redundant_bool,narrow_loads,leg_e]
0x330    pass      730546    1.461573  [redundant_bool,narrow_loads,unroll,leg_e]
0x331    pass      730546    1.461573  [fold_br,redundant_bool,narrow_loads,unroll,leg_e]
0x332    pass      730546    1.461573  [dead_blocks,redundant_bool,narrow_loads,unroll,leg_e]
0x333    pass      730546    1.461573  [fold_br,dead_blocks,redundant_bool,narrow_loads,unroll,leg_e]
0x238    pass      729751    1.461603  [cse,redundant_bool,narrow_loads,leg_e]
0x239    pass      729751    1.461603  [fold_br,cse,redundant_bool,narrow_loads,leg_e]
0x23a    pass      729751    1.461603  [dead_blocks,cse,redundant_bool,narrow_loads,leg_e]
0x23b    pass      729751    1.461603  [fold_br,dead_blocks,cse,redundant_bool,narrow_loads,leg_e]
0x338    pass      729751    1.461603  [cse,redundant_bool,narrow_loads,unroll,leg_e]
0x339    pass      729751    1.461603  [fold_br,cse,redundant_bool,narrow_loads,unroll,leg_e]
0x33a    pass      729751    1.461603  [dead_blocks,cse,redundant_bool,narrow_loads,unroll,leg_e]
0x33b    pass      729751    1.461603  [fold_br,dead_blocks,cse,redundant_bool,narrow_loads,unroll,leg_e]
0x788    pass      725762    1.461757  [cse,jump_thread,unroll,leg_e,leg_f]
0x789    pass      725762    1.461757  [fold_br,cse,jump_thread,unroll,leg_e,leg_f]
0x78a    pass      725762    1.461757  [dead_blocks,cse,jump_thread,unroll,leg_e,leg_f]
0x78b    pass      725762    1.461757  [fold_br,dead_blocks,cse,jump_thread,unroll,leg_e,leg_f]
0x234    pass      730306    1.461958  [copy_prop,redundant_bool,narrow_loads,leg_e]
0x235    pass      730306    1.461958  [fold_br,copy_prop,redundant_bool,narrow_loads,leg_e]
0x334    pass      730306    1.461958  [copy_prop,redundant_bool,narrow_loads,unroll,leg_e]
0x335    pass      730306    1.461958  [fold_br,copy_prop,redundant_bool,narrow_loads,unroll,leg_e]
0x236    pass      730160    1.461979  [dead_blocks,copy_prop,redundant_bool,narrow_loads,leg_e]
0x237    pass      730160    1.461979  [fold_br,dead_blocks,copy_prop,redundant_bool,narrow_loads,leg_e]
0x336    pass      730160    1.461979  [dead_blocks,copy_prop,redundant_bool,narrow_loads,unroll,leg_e]
0x337    pass      730160    1.461979  [fold_br,dead_blocks,copy_prop,redundant_bool,narrow_loads,unroll,leg_e]
0x23c    pass      729511    1.461988  [copy_prop,cse,redundant_bool,narrow_loads,leg_e]
0x23d    pass      729511    1.461988  [fold_br,copy_prop,cse,redundant_bool,narrow_loads,leg_e]
0x33c    pass      729511    1.461988  [copy_prop,cse,redundant_bool,narrow_loads,unroll,leg_e]
0x33d    pass      729511    1.461988  [fold_br,copy_prop,cse,redundant_bool,narrow_loads,unroll,leg_e]
0x23e    pass      729365    1.462009  [dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,leg_e]
0x23f    pass      729365    1.462009  [fold_br,dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,leg_e]
0x33e    pass      729365    1.462009  [dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,unroll,leg_e]
0x33f    pass      729365    1.462009  [fold_br,dead_blocks,copy_prop,cse,redundant_bool,narrow_loads,unroll,leg_e]
0x6e0    pass      725883    1.462942  [narrow_loads,licm_const,jump_thread,leg_e,leg_f]
0x6e1    pass      725883    1.462942  [fold_br,narrow_loads,licm_const,jump_thread,leg_e,leg_f]
0x6e2    pass      725883    1.462942  [dead_blocks,narrow_loads,licm_const,jump_thread,leg_e,leg_f]
0x6e3    pass      725883    1.462942  [fold_br,dead_blocks,narrow_loads,licm_const,jump_thread,leg_e,leg_f]
0x6e4    pass      725643    1.463327  [copy_prop,narrow_loads,licm_const,jump_thread,leg_e,leg_f]
0x6e5    pass      725643    1.463327  [fold_br,copy_prop,narrow_loads,licm_const,jump_thread,leg_e,leg_f]
0x6e6    pass      725633    1.463348  [dead_blocks,copy_prop,narrow_loads,licm_const,jump_thread,leg_e,leg_f]
0x6e7    pass      725633    1.463348  [fold_br,dead_blocks,copy_prop,narrow_loads,licm_const,jump_thread,leg_e,leg_f]
0x180    pass      729800    1.463693  [jump_thread,unroll]
0x181    pass      729800    1.463693  [fold_br,jump_thread,unroll]
0x182    pass      729800    1.463693  [dead_blocks,jump_thread,unroll]
0x183    pass      729800    1.463693  [fold_br,dead_blocks,jump_thread,unroll]
0x2c0    pass      729096    1.463747  [licm_const,jump_thread,leg_e]
0x2c1    pass      729096    1.463747  [fold_br,licm_const,jump_thread,leg_e]
0x2c2    pass      729096    1.463747  [dead_blocks,licm_const,jump_thread,leg_e]
0x2c3    pass      729096    1.463747  [fold_br,dead_blocks,licm_const,jump_thread,leg_e]
0x0e8    pass      728953    1.463766  [cse,narrow_loads,licm_const,jump_thread]
0x0e9    pass      728953    1.463766  [fold_br,cse,narrow_loads,licm_const,jump_thread]
0x0ea    pass      728953    1.463766  [dead_blocks,cse,narrow_loads,licm_const,jump_thread]
0x0eb    pass      728953    1.463766  [fold_br,dead_blocks,cse,narrow_loads,licm_const,jump_thread]
0x2c8    pass      728301    1.463777  [cse,licm_const,jump_thread,leg_e]
0x2c9    pass      728301    1.463777  [fold_br,cse,licm_const,jump_thread,leg_e]
0x2ca    pass      728301    1.463777  [dead_blocks,cse,licm_const,jump_thread,leg_e]
0x2cb    pass      728301    1.463777  [fold_br,dead_blocks,cse,licm_const,jump_thread,leg_e]
0x2c4    pass      728856    1.464133  [copy_prop,licm_const,jump_thread,leg_e]
0x2c5    pass      728856    1.464133  [fold_br,copy_prop,licm_const,jump_thread,leg_e]
0x0ec    pass      728713    1.464152  [copy_prop,cse,narrow_loads,licm_const,jump_thread]
0x0ed    pass      728713    1.464152  [fold_br,copy_prop,cse,narrow_loads,licm_const,jump_thread]
0x2c6    pass      728710    1.464154  [dead_blocks,copy_prop,licm_const,jump_thread,leg_e]
0x2c7    pass      728710    1.464154  [fold_br,dead_blocks,copy_prop,licm_const,jump_thread,leg_e]
0x2cc    pass      728061    1.464163  [copy_prop,cse,licm_const,jump_thread,leg_e]
0x2cd    pass      728061    1.464163  [fold_br,copy_prop,cse,licm_const,jump_thread,leg_e]
0x0e0    pass      729544    1.464173  [narrow_loads,licm_const,jump_thread]
0x0e1    pass      729544    1.464173  [fold_br,narrow_loads,licm_const,jump_thread]
0x0e2    pass      729544    1.464173  [dead_blocks,narrow_loads,licm_const,jump_thread]
0x0e3    pass      729544    1.464173  [fold_br,dead_blocks,narrow_loads,licm_const,jump_thread]
0x0ee    pass      728567    1.464173  [dead_blocks,copy_prop,cse,narrow_loads,licm_const,jump_thread]
0x0ef    pass      728567    1.464173  [fold_br,dead_blocks,copy_prop,cse,narrow_loads,licm_const,jump_thread]
0x2ce    pass      727915    1.464184  [dead_blocks,copy_prop,cse,licm_const,jump_thread,leg_e]
0x2cf    pass      727915    1.464184  [fold_br,dead_blocks,copy_prop,cse,licm_const,jump_thread,leg_e]
0x188    pass      728617    1.464538  [cse,jump_thread,unroll]
0x189    pass      728617    1.464538  [fold_br,cse,jump_thread,unroll]
0x18a    pass      728617    1.464538  [dead_blocks,cse,jump_thread,unroll]
0x18b    pass      728617    1.464538  [fold_br,dead_blocks,cse,jump_thread,unroll]
0x0e4    pass      729304    1.464559  [copy_prop,narrow_loads,licm_const,jump_thread]
0x0e5    pass      729304    1.464559  [fold_br,copy_prop,narrow_loads,licm_const,jump_thread]
0x0e6    pass      729158    1.464581  [dead_blocks,copy_prop,narrow_loads,licm_const,jump_thread]
0x0e7    pass      729158    1.464581  [fold_br,dead_blocks,copy_prop,narrow_loads,licm_const,jump_thread]
0x5a4    pass      725915    1.464662  [copy_prop,narrow_loads,jump_thread,unroll,leg_f]
0x5a5    pass      725915    1.464662  [fold_br,copy_prop,narrow_loads,jump_thread,unroll,leg_f]
0x5a6    pass      725905    1.464684  [dead_blocks,copy_prop,narrow_loads,jump_thread,unroll,leg_f]
0x5a7    pass      725905    1.464684  [fold_br,dead_blocks,copy_prop,narrow_loads,jump_thread,unroll,leg_f]
0x6e8    pass      724322    1.464737  [cse,narrow_loads,licm_const,jump_thread,leg_e,leg_f]
0x6e9    pass      724322    1.464737  [fold_br,cse,narrow_loads,licm_const,jump_thread,leg_e,leg_f]
0x6ea    pass      724322    1.464737  [dead_blocks,cse,narrow_loads,licm_const,jump_thread,leg_e,leg_f]
0x6eb    pass      724322    1.464737  [fold_br,dead_blocks,cse,narrow_loads,licm_const,jump_thread,leg_e,leg_f]
0x6ec    pass      724082    1.465124  [copy_prop,cse,narrow_loads,licm_const,jump_thread,leg_e,leg_f]
0x6ed    pass      724082    1.465124  [fold_br,copy_prop,cse,narrow_loads,licm_const,jump_thread,leg_e,leg_f]
0x6ee    pass      724072    1.465145  [dead_blocks,copy_prop,cse,narrow_loads,licm_const,jump_thread,leg_e,leg_f]
0x6ef    pass      724072    1.465145  [fold_br,dead_blocks,copy_prop,cse,narrow_loads,licm_const,jump_thread,leg_e,leg_f]
0x5ac    pass      724946    1.465207  [copy_prop,cse,narrow_loads,jump_thread,unroll,leg_f]
0x5ad    pass      724946    1.465207  [fold_br,copy_prop,cse,narrow_loads,jump_thread,unroll,leg_f]
0x5ae    pass      724936    1.465229  [dead_blocks,copy_prop,cse,narrow_loads,jump_thread,unroll,leg_f]
0x5af    pass      724936    1.465229  [fold_br,dead_blocks,copy_prop,cse,narrow_loads,jump_thread,unroll,leg_f]
0x450    pass      725731    1.465946  [redundant_bool,licm_const,leg_f]
0x451    pass      725731    1.465946  [fold_br,redundant_bool,licm_const,leg_f]
0x452    pass      725731    1.465946  [dead_blocks,redundant_bool,licm_const,leg_f]
0x453    pass      725731    1.465946  [fold_br,dead_blocks,redundant_bool,licm_const,leg_f]
0x550    pass      725731    1.465946  [redundant_bool,licm_const,unroll,leg_f]
0x551    pass      725731    1.465946  [fold_br,redundant_bool,licm_const,unroll,leg_f]
0x552    pass      725731    1.465946  [dead_blocks,redundant_bool,licm_const,unroll,leg_f]
0x553    pass      725731    1.465946  [fold_br,dead_blocks,redundant_bool,licm_const,unroll,leg_f]
0x784    pass      724451    1.465970  [copy_prop,jump_thread,unroll,leg_e,leg_f]
0x785    pass      724451    1.465970  [fold_br,copy_prop,jump_thread,unroll,leg_e,leg_f]
0x786    pass      724441    1.465991  [dead_blocks,copy_prop,jump_thread,unroll,leg_e,leg_f]
0x787    pass      724441    1.465991  [fold_br,dead_blocks,copy_prop,jump_thread,unroll,leg_e,leg_f]
0x5e0    pass      725235    1.466166  [narrow_loads,licm_const,jump_thread,unroll,leg_f]
0x5e1    pass      725235    1.466166  [fold_br,narrow_loads,licm_const,jump_thread,unroll,leg_f]
0x5e2    pass      725235    1.466166  [dead_blocks,narrow_loads,licm_const,jump_thread,unroll,leg_f]
0x5e3    pass      725235    1.466166  [fold_br,dead_blocks,narrow_loads,licm_const,jump_thread,unroll,leg_f]
0x454    pass      725491    1.466333  [copy_prop,redundant_bool,licm_const,leg_f]
0x455    pass      725491    1.466333  [fold_br,copy_prop,redundant_bool,licm_const,leg_f]
0x554    pass      725491    1.466333  [copy_prop,redundant_bool,licm_const,unroll,leg_f]
0x555    pass      725491    1.466333  [fold_br,copy_prop,redundant_bool,licm_const,unroll,leg_f]
0x456    pass      725481    1.466355  [dead_blocks,copy_prop,redundant_bool,licm_const,leg_f]
0x457    pass      725481    1.466355  [fold_br,dead_blocks,copy_prop,redundant_bool,licm_const,leg_f]
0x556    pass      725481    1.466355  [dead_blocks,copy_prop,redundant_bool,licm_const,unroll,leg_f]
0x557    pass      725481    1.466355  [fold_br,dead_blocks,copy_prop,redundant_bool,licm_const,unroll,leg_f]
0x78c    pass      723482    1.466516  [copy_prop,cse,jump_thread,unroll,leg_e,leg_f]
0x78d    pass      723482    1.466516  [fold_br,copy_prop,cse,jump_thread,unroll,leg_e,leg_f]
0x78e    pass      723472    1.466538  [dead_blocks,copy_prop,cse,jump_thread,unroll,leg_e,leg_f]
0x78f    pass      723472    1.466538  [fold_br,dead_blocks,copy_prop,cse,jump_thread,unroll,leg_e,leg_f]
0x7c0    pass      723771    1.467476  [licm_const,jump_thread,unroll,leg_e,leg_f]
0x7c1    pass      723771    1.467476  [fold_br,licm_const,jump_thread,unroll,leg_e,leg_f]
0x7c2    pass      723771    1.467476  [dead_blocks,licm_const,jump_thread,unroll,leg_e,leg_f]
0x7c3    pass      723771    1.467476  [fold_br,dead_blocks,licm_const,jump_thread,unroll,leg_e,leg_f]
0x090    pass      727918    1.467575  [redundant_bool,jump_thread]
0x091    pass      727918    1.467575  [fold_br,redundant_bool,jump_thread]
0x092    pass      727918    1.467575  [dead_blocks,redundant_bool,jump_thread]
0x093    pass      727918    1.467575  [fold_br,dead_blocks,redundant_bool,jump_thread]
0x458    pass      724170    1.467749  [cse,redundant_bool,licm_const,leg_f]
0x459    pass      724170    1.467749  [fold_br,cse,redundant_bool,licm_const,leg_f]
0x45a    pass      724170    1.467749  [dead_blocks,cse,redundant_bool,licm_const,leg_f]
0x45b    pass      724170    1.467749  [fold_br,dead_blocks,cse,redundant_bool,licm_const,leg_f]
0x558    pass      724170    1.467749  [cse,redundant_bool,licm_const,unroll,leg_f]
